,Time,User,Tweet
881,2022-11-22 17:01:17+00:00,JSaibu,"Gave the blueprint this morning in @ProfitRocketc ! Join us, where I signal EVERY trade! #SPY_FAMILY #qqq #hd https://t.co/RpyJU3Z1QP"
882,2022-11-22 17:01:17+00:00,IvanRomeroM3,"Calling it quits here in my main day trading account. $3,400 is a great day! Recognizing this fact, I decided to not keep pushing which potentially could lead to losing some or all of it (which has happened in the past)! #SPX #options #OptionsTrading #optiontrading #QQQ  #SPY https://t.co/46OIjbUuDM"
883,2022-11-22 16:58:03+00:00,abuyoussef911,"RT @whynotoption: #qqq #spx #spy #option #السوق_الامريكي 
#DJI الداو جونز 

تحت المجهر https://t.co/ozkld7DZ2m"
884,2022-11-22 16:54:45+00:00,Iscar_leches,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
885,2022-11-22 16:51:58+00:00,CurzioResearch,RT @GTuranova: Analog Devices $ADI has outperformed the market and the #semiconductor group $SMH on the strength of its #Automotive and oth…
886,2022-11-22 16:47:15+00:00,GaboEstev,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
887,2022-11-22 16:43:53+00:00,brujaisma,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
888,2022-11-22 16:39:58+00:00,remondino11,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
889,2022-11-22 16:29:12+00:00,HamzeiAnalytics,"Current
Lowry Up and Down Volume Ratios for #NYSE, #NASDAQ  &amp; #RUT 

@Norseman1
@WalterDeemer
@MarketTells

#RUT #SPY #QQQ #IWM #ES_F #NQ_F #RTY_F

MUST READ:  https://t.co/N8Om3rcDsZ https://t.co/KMQo9ObtlY"
890,2022-11-22 16:29:00+00:00,LuisRaulBaquer2,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
891,2022-11-22 16:28:21+00:00,Bahmanx7,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
892,2022-11-22 16:17:58+00:00,chrisyanke,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
893,2022-11-22 16:16:44+00:00,TexInvestments,"RT @VeteranWallSt: Great week in ITG
Personally hit 34/35 $ES_F trades🎯for just under $10k
Option Pricing Model (OPM) has been straight🔥
$S…"
894,2022-11-22 16:16:36+00:00,JctTrader,"RT @Jake__Wujastyk: $QQQ #QQQ Currently trading at the ""line in the sand"" which is a zone from $281-$284.50. 

A daily close below this are…"
895,2022-11-22 16:15:36+00:00,VeteranWallSt,"Great week in ITG
Personally hit 34/35 $ES_F trades🎯for just under $10k
Option Pricing Model (OPM) has been straight🔥
$SPX $SPY PVI trades were low credit this week, will be closing them before the FOMC minutes tomorrow
#TradersHelpingTraders #ITG #SPX #SPY #QQQ #ES #NQ https://t.co/Sh4tJx4rl4"
896,2022-11-22 16:14:25+00:00,0nlyriisk,"Jump into the room 💰

$NQ_F #QQQ 

#SPX https://t.co/dh9V7A8bow"
897,2022-11-22 16:03:50+00:00,TrevorTrades_,$qqq and switched over to $spy but left to much money on the table with my set ups going to end it here. #futures #FuturesTrading #spy $spx $qqq #spx #qqq https://t.co/fno8bad9wh
898,2022-11-22 16:03:12+00:00,angel_chungo,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
899,2022-11-22 15:58:38+00:00,ryoca_mbi,"RT @amazon_books1: こちらの記事も
非常に参考になるなと思いました。
こちらのグラフが全ての気もします。

#VTI、#VOO 、#QQQ、#VIG、#VYM、#SPYDなど米国の主要12ETF、132銘柄を徹底比較！ | #たかにんの米国株投資術
https…"
900,2022-11-22 15:58:12+00:00,460Corp,"Taking huge short positions today, and buying PUTS, in mostly industrial names.

#trading #stocks #stockmarket #stockmarketcrash #recession #inflation #shortseller #wallstreetbets #options #optionstrade #optiontrading #tradingtips #qqq #nasdaq #amc #gme #tsla #aapl"
901,2022-11-22 15:56:44+00:00,Diego_F_Agudelo,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
902,2022-11-22 15:55:46+00:00,GTuranova,"Analog Devices $ADI has outperformed the market and the #semiconductor group $SMH on the strength of its #Automotive and other industrial businesses.  

#markets #tech #semiconductors #QQQ #SP500 https://t.co/Fk1OIHbSzU"
903,2022-11-22 15:55:08+00:00,0nlyriisk,"If you're not in the room, then watcha doing? 

https://t.co/t6AG2VeSH6

#QQQ #SPY $ES_F $NQ_F #SPX"
904,2022-11-22 15:54:53+00:00,EdgemoreC,"|| Climate Change ||
Getting warmer here.

$qqq #QQQ #ClimateAction 

https://t.co/IoW3gbXrEF https://t.co/7Wf6eKBswD"
905,2022-11-22 15:54:38+00:00,OptionsDecipher,"#ES_F Breaking above 3980 Can see 4010/4030/4050+ 👀. Below 3940🪦

#ES #SPY #SPX #QQQ #NQ_F"
906,2022-11-22 15:53:21+00:00,capazdetodo13,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
907,2022-11-22 15:53:03+00:00,Carlos_Roa20,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
908,2022-11-22 15:53:00+00:00,ManuGomez51,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
909,2022-11-22 15:49:05+00:00,RicardoCoatza,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
910,2022-11-22 15:43:01+00:00,Joseflo71159100,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
911,2022-11-22 15:36:50+00:00,StockMarketNFT,"Stock Market Insiders! 🚀

#StockMarket #Stocks #Crypto #StockMarketInsiders
#SPY #QQQ #NFT #Web3 #Metaverse https://t.co/MksB0Z7QkK"
912,2022-11-22 15:35:31+00:00,AmaFarley,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
913,2022-11-22 15:33:36+00:00,Traders_Weekly,#Nasdaq #IXIC QQQ stays choppy - #QQQ TradingView https://t.co/IU0y8Gfleo
914,2022-11-22 15:30:10+00:00,trendalertsx,"🚨 $QQQ Trend Change Alert 🚨

📈 Over 60% of InsiderFinance indicators predict bull trend on 1 hour chart

Learn more 👉 https://t.co/QN7hM9B6FB

#QQQ #Stocks #DayTrading #SwingTrading https://t.co/X98FU9GZev"
915,2022-11-22 15:27:42+00:00,EdinsonBustam10,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
916,2022-11-22 15:19:45+00:00,georginosoruco,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
917,2022-11-22 15:18:06+00:00,lukybar33,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
918,2022-11-22 15:16:36+00:00,q68166618,#qqqqqqqqq ffffff hhhh #qqq jjjj kkk bbbb ggggggg #ddddd kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
919,2022-11-22 15:15:06+00:00,trendalertsx,"📈 $QQQ Bull Swing Signal 📈

🚀 Over 90% of InsiderFinance indicators predict bull trend on 15 min chart

Learn more 👉 https://t.co/QN7hM9BEv9

#QQQ #Stocks #DayTrading #SwingTrading https://t.co/ngP1m83u2A"
920,2022-11-22 15:11:51+00:00,alhajri2025,"RT @whynotoption: #qqq #spx #spy #option #السوق_الامريكي 
#DJI الداو جونز 

تحت المجهر https://t.co/ozkld7DZ2m"
921,2022-11-22 15:09:40+00:00,CoreyxTrades,"$DISH

Inverse Head &amp; Shoulders intraday 👀 

#DISH #SPY #QQQ #SPX #Stocks #StockMarket #TradingView https://t.co/kgq3woqiUA"
922,2022-11-22 15:07:36+00:00,whynotoption,"#qqq #spx #spy #option #السوق_الامريكي 
#DJI الداو جونز 

تحت المجهر https://t.co/ozkld7DZ2m"
923,2022-11-22 14:52:59+00:00,VIVA_DIOS,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
924,2022-11-22 14:47:23+00:00,MenteTrader_,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
925,2022-11-22 14:46:46+00:00,Jaltef90,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
926,2022-11-22 14:45:05+00:00,trendalertsx,"🚨 $QQQ Trend Change Alert 🚨

📉 Over 60% of InsiderFinance indicators predict bear trend on 15 min chart

Learn more 👉 https://t.co/QN7hM9B6FB

#QQQ #Stocks #DayTrading #SwingTrading https://t.co/QAnRgDlTDl"
927,2022-11-22 14:33:06+00:00,alejo8214,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
928,2022-11-22 14:31:37+00:00,Ja______Ma,#SP500 #DJ #QQQ #EUR #GOLD #WTI #BTC #ETH #BNB https://t.co/sSARtqTMC4
929,2022-11-22 14:31:04+00:00,CaarlitosFer,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
930,2022-11-22 14:30:53+00:00,angelma29836785,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
931,2022-11-22 14:30:50+00:00,lorcafederico,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
932,2022-11-22 14:30:01+00:00,drpila23,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
933,2022-11-22 14:29:53+00:00,RamiroYanacon,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
934,2022-11-22 14:29:35+00:00,LoredanSerban,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
935,2022-11-22 14:29:31+00:00,KaimTzeros,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
936,2022-11-22 14:29:22+00:00,gamecodecol,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
937,2022-11-22 14:29:16+00:00,argenisp,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
938,2022-11-22 14:28:59+00:00,_bulltrader,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
939,2022-11-22 14:28:29+00:00,JuanMan61131381,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
940,2022-11-22 14:28:20+00:00,TheStudenJ,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
941,2022-11-22 14:28:17+00:00,Oscar34456350,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
942,2022-11-22 14:28:12+00:00,danielingenioso,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
943,2022-11-22 14:28:12+00:00,milethpenaloza,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
944,2022-11-22 14:28:07+00:00,Leote_,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
945,2022-11-22 14:28:06+00:00,AguiluzRicky,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
946,2022-11-22 14:28:06+00:00,LuisPin12096678,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
947,2022-11-22 14:28:05+00:00,fe93gonzalez,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
948,2022-11-22 14:28:04+00:00,JuanLui27864636,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
949,2022-11-22 14:28:03+00:00,YoLuisHernandez,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
950,2022-11-22 14:28:02+00:00,GYelamos,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
951,2022-11-22 14:28:01+00:00,hectoraps,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
952,2022-11-22 14:27:59+00:00,AlexisAbalos19,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
953,2022-11-22 14:27:59+00:00,franklingamboa4,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
954,2022-11-22 14:27:58+00:00,PasZubi,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
955,2022-11-22 14:27:55+00:00,soraya_ul,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
956,2022-11-22 14:27:55+00:00,Cashflow_CoC,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
957,2022-11-22 14:27:55+00:00,Elpanaomar,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
958,2022-11-22 14:27:55+00:00,Mundomovil07,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
959,2022-11-22 14:27:53+00:00,Goyinsky1,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
960,2022-11-22 14:27:53+00:00,JorgeVi72147920,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
961,2022-11-22 14:27:53+00:00,JosephD27482196,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
962,2022-11-22 14:27:52+00:00,RosannaQuevedo,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
963,2022-11-22 14:27:51+00:00,mlopez8909,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
964,2022-11-22 14:27:50+00:00,LaConoNicolas,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
965,2022-11-22 14:27:49+00:00,chepas19851,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
966,2022-11-22 14:27:48+00:00,JesuDaviH,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
967,2022-11-22 14:27:45+00:00,diegotjimenez,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
968,2022-11-22 14:27:45+00:00,daniar90,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
969,2022-11-22 14:27:44+00:00,lucia_saslp,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
970,2022-11-22 14:27:41+00:00,VOCERIS,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
971,2022-11-22 14:27:40+00:00,andi_vz_,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
972,2022-11-22 14:27:35+00:00,jleofer2901,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
973,2022-11-22 14:27:31+00:00,3zahara3,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
974,2022-11-22 14:27:30+00:00,ROCKO1967,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
975,2022-11-22 14:27:28+00:00,Antony_BG,"RT @DanielMuvdiYT: En 20 minutos #LaApertura  del mercado análisis técnico, fundamental y estrategias intradía!

Bot de señales, nuevas est…"
